Title,Link,Snippet,Summary,Info,Processed,Query
"Aprovechamiento del escapo y los botones florales de Agave kerchovei en el Valle de Tehuacán-Cuicatlán, México",http://www.scielo.org.mx/scielo.php?pid=S2007-42982013000200005&script=sci_abstract&tlng=pt,"… Se han documentado algunos aprovechamientos del Agave en el Valle de Tehuacán-Cuicatlán, tales como: elaboración de mezcal a partir del tallo de A. angustifolia Haw., A. …","P Brena-Bustamante, R Lira-Saade… - Botanical …, 2013 - scielo.org.mx","{'summary': 'P Brena-Bustamante, R Lira-Saade… - Botanical …, 2013 - scielo.org.mx', 'authors': [{'name': 'R Lira-Saade', 'link': 'https://scholar.google.com/citations?user=qQJOzf8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=qQJOzf8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'qQJOzf8AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Caracterización de las respuestas del metabolismo fotosintético CAM (metabolismo ácido de las crasuláceas) a la temperatura, radiación solar y estrés hídrico en …",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/1907,"… Con la aprobación de la denominación de origen para el mezcal Michoacano, obtenida en 2012, se abren nuevas posibilidades de comercialización, y se prevé que la demanda se …",H Salinas Estrada - 2017 - bibliotecavirtual.dgb.umich.mx,{'summary': 'H Salinas Estrada - 2017 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"PLAN DE MEJORA DE LA CALIDAD DE LA BEBIDA ALCOHÓLICA ARTESANAL POSH DE CHIAPAS, MÉXICO.",http://ri.ujat.mx/handle/20.500.12107/3506,"… ; otro ejemplo es el mezcal, procedente del estado de Oaxaca. Ambos productos son bebidas destiladas que cuentan con una denominación de origen y que son conocidas por los …",NAD VALDIVIEZO - 2019 - ri.ujat.mx,{'summary': 'NAD VALDIVIEZO - 2019 - ri.ujat.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
GANADERÍA CLIMÁTICAMENTE INTELIGENTE,https://www.biopasos.com/biblioteca/Experiencias%20Nacionales%20MRRNN%20para%20Incentivos.pdf,"… azul) cuyo éxito internacional ha permitido generar otras iniciativas, como el mezcal (Gobierno del Estado de Michoacán, 2008). En productos pecuarios en este mismo país, hay …","EYLAEN EL, MDERNCON LA - 2017 - biopasos.com","{'summary': 'EYLAEN EL, MDERNCON LA - 2017 - biopasos.com'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Geographical Indications in TRIPS and Treaty Law Recently Adopted in the Americas,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/curritlj6&section=19,"… Tequila or Mezcal, unless it has been manufactured in Mexico in accordance with the laws … ing the manufacture of Tequila and Mezcal. This provision shall apply to Mezcal, either on the …","H Rangel-Ortiz - Currents: Int'l Trade LJ, 1997 - HeinOnline","{'summary': ""H Rangel-Ortiz - Currents: Int'l Trade LJ, 1997 - HeinOnline""}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Sobre Paulina Machuca, El vino de cocos en la Nueva España. Historia de una transculturación en el siglo XVII",https://historiamexicana.colmex.mx/index.php/RHM/article/view/4194,"… mineros de Nueva Galicia, como el mezcal, que habían sido su principal mercado … origen de la producción de mezcal, defendiendo que, frente a aquellos que indican un posible origen …","ES Santiró - Historia Mexicana, 2023 - historiamexicana.colmex.mx","{'summary': 'ES Santiró - Historia Mexicana, 2023 - historiamexicana.colmex.mx', 'authors': [{'name': 'ES Santiró', 'link': 'https://scholar.google.com/citations?user=9MntbD4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=9MntbD4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '9MntbD4AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Estudio de la variación genética en familias de Agave cupreata Trel. & Berger,http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/1913,"Michoacán ocupa el cuarto lugar en producción de mezcal, sin embargo, no existe un manejo sustentable de plantaciones comerciales, lo que ha ocasionado que los productores …",A Avila Bautista - 2020 - bibliotecavirtual.dgb.umich.mx,{'summary': 'A Avila Bautista - 2020 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
COLECCIÓN INVESTIGACIONES,https://www.academia.edu/download/65721646/1_Libro_En_vina_Cerrada_2020.pdf,"… , el mezcal, el bacanora y el raicilla, están siguiendo un modelo de Denominación de Origen … , las indicaciones geográficas y las denominaciones de origen, así como la defensa del …",JJH López - academia.edu,"{'summary': 'JJH López - academia.edu', 'authors': [{'name': 'JJH López', 'link': 'https://scholar.google.com/citations?user=xlZ6sq8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xlZ6sq8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xlZ6sq8AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
La relevancia de integrar la sustentabilidad en las empresas de bebidas artesanales en México,https://www.meioambientebrasil.com.br/index.php/MABRA/article/view/94,"… Muchas entidades en México al tener denominación de origen en varias bebidas destiladas, como el tequila han provocado el poner al país en el mapa internacional, no solo aquellos …","D Cervantes - Meio Ambiente (Brasil), 2021 - meioambientebrasil.com.br","{'summary': 'D Cervantes - Meio Ambiente (Brasil), 2021 - meioambientebrasil.com.br'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"La producción, comercialización y consumo de pulque y sus efectos en el desarrollo económico del municipio de Tarímbaro, Michoacán",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/6495,"… bebida con valor histórico, mismo que llega hasta las raíces más profundas de una cultura milenaria, así como la constante lucha del mercado con bebidas como la cerveza, el mezcal …",ME Chávez González - 2021 - bibliotecavirtual.dgb.umich.mx,{'summary': 'ME Chávez González - 2021 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
CARACTERÍSTICAS GENERALES DE LAS BEBIDAS ALCOHÓLICAS,https://books.google.com/books?hl=es&lr=&id=2ctdvBnTa18C&oi=fnd&pg=PA263&dq=mezcal+denominacion+de+origen&ots=_sA96dADzi&sig=mhBpFpyrZOd8BqahFWP2shzYfhA,"… tienen denominación de origen, esto significa que ninguna bebida puede ostentar ese nombre particular si no fue producida dentro de la región específica de esa denominación, con …","ALM Canales - Biotecnología alimetaria, 1993 - books.google.com","{'summary': 'ALM Canales - Biotecnología alimetaria, 1993 - books.google.com'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Jornaleros migrantes chiapanecos en la zona tequilera de los Altos de Jalisco. Situación y consecuencias en los lugares de origen y destino,https://repositorio.cesmeca.mx/handle/11595/519,"… Luego de aproximadamente 4 años de haber sido plantado el mezcal comienza a generar una especie de extensiones o rebrotes conocidos como ‘hijuelos’, los cuales son removidos …",RA Hernández López - 2010 - repositorio.cesmeca.mx,"{'summary': 'RA Hernández López - 2010 - repositorio.cesmeca.mx', 'authors': [{'name': 'RA Hernández López', 'link': 'https://scholar.google.com/citations?user=_MNAg-sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=_MNAg-sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '_MNAg-sAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"La raicilla en San Sebastián del Oeste, Jalisco, su producción e interés como patrimonio cultural de uso turístico en un “pueblo mágico”",https://www.academia.edu/download/51508557/libroversion17012017.pdf#page=149,"… Jalisco tiene gran variedad de licores como el tequila, mezcal, pulque y raicilla, este último aunque siendo menos conocido en el país, es una de las más representativas de Jalisco, ya …","OAM Ibarra, DC González, DGO López - EXAMEN DE TENDENCIAS …, 2016 - academia.edu","{'summary': 'OAM Ibarra, DC González, DGO López - EXAMEN DE TENDENCIAS …, 2016 - academia.edu'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
SEGUNDA SECCION SECRETARIA DE ECONOMIA,http://www.ordenjuridico.gob.mx/Federal/PE/APF/APC/SE/Programas/2009/24042009(1).pdf,"Objetivo: Definir las especificaciones, modalidades y requisitos para las personas interesadas en la prestación de servicios técnicos forestales, en sus rubros conservación, protección, …","DF México, FR Gómez - ordenjuridico.gob.mx","{'summary': 'DF México, FR Gómez - ordenjuridico.gob.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Establecimiento de un sello de calidad de miel de abeja en el Oeste del Estado de México para su inserción en nuevos mercados.,http://ri.uaemex.mx/handle/20.500.11799/104890,"… 16 denominaciones de origen, las cuales son el Tequila, Mezcal, Olinalá, Talavera, Bacanora, Ámbar de Chiapas, Café Veracruz, Sotol, Café Chiapas, Charanda, Mango Ataúlfo del …",L Dickie Alemán - 2019 - ri.uaemex.mx,{'summary': 'L Dickie Alemán - 2019 - ri.uaemex.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Caracterización molecular de mutantes de Agave tequilana inducidas con radiación gamma Co60 y su efecto en la acumulación de fructooligosacáridos,http://148.214.84.21/handle/20.500.12059/1491,La variabilidad genética en Agave tequilanaes limitada debido a la manera clonal de reproducción en campo. En el presente trabajo se indujeron mutaciones en plantas de Agave …,JFG LEYVA - 2020 - 148.214.84.21,"{'summary': 'JFG LEYVA - 2020 - 148.214.84.21', 'authors': [{'name': 'JFG LEYVA', 'link': 'https://scholar.google.com/citations?user=FWfUu4kAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=FWfUu4kAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'FWfUu4kAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
RESILIENCIA INSTITUCIONAL EN LA SIERRA POBLANA: EL CASO DE HUEHUETLA,https://www.researchgate.net/profile/Diosey-Lugo-Morin/publication/323931411_RESILIENCIA_INSTITUCIONAL_EN_LA_SIERRA_POBLANA_EL_CASO_DE_HUEHUETLA/links/5ab31e72458515ecebeeef62/RESILIENCIA-INSTITUCIONAL-EN-LA-SIERRA-POBLANA-EL-CASO-DE-HUEHUETLA.pdf,"… Un ejemplo, lo constituyen los textiles y el mezcal de San Pablo Villa de Mitla en Oaxaca, México, que en los últimos años han adquirido fama por su fabricación artesanal que genera …",DR Lugo-Morin - researchgate.net,"{'summary': 'DR Lugo-Morin - researchgate.net', 'authors': [{'name': 'DR Lugo-Morin', 'link': 'https://scholar.google.com/citations?user=WsH4B-IAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=WsH4B-IAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'WsH4B-IAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Efecto de concentración de agar-agar en el tiempo de inicio del derretimiento en el helado de tequila sunrise,https://repositorio.ulcb.edu.pe/handle/ULCB/163,"… mezcal que después se convirtió en el tequila. En 1750, en Amatitlán, que se encuentra a … un líquido con alta concentración alcohólica llamado mezcal, lo que, en náhuatl significa “…","M Mariaca Torres, LC Ramírez Peña - 2018 - repositorio.ulcb.edu.pe","{'summary': 'M Mariaca Torres, LC Ramírez Peña - 2018 - repositorio.ulcb.edu.pe'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Origen y evolución del mimbre de Chimbarongo (1762-2017),https://scielo.conicyt.cl/pdf/eatacam/2020nahead/0718-1043-eatacam-issn-0718-1043-2020-0010.pdf,"… el proceso de reconocimiento como Denominación de Origen. A escala latinoamericana … de Colonia Caroya en Argentina, el tequila y el mezcal en México, la cachaza brasileña, el …","A Castro San Carlos, P Lacoste, F Mujica - Estudios atacameños, 2020 - scielo.conicyt.cl","{'summary': 'A Castro San Carlos, P Lacoste, F Mujica - Estudios atacameños, 2020 - scielo.conicyt.cl', 'authors': [{'name': 'A Castro San Carlos', 'link': 'https://scholar.google.com/citations?user=cwPKS70AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=cwPKS70AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'cwPKS70AAAAJ'}, {'name': 'P Lacoste', 'link': 'https://scholar.google.com/citations?user=PyqPs40AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=PyqPs40AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'PyqPs40AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Los recursos intangibles en el desempeño de la empresa Proyecto CGPI20060113,http://sappi.ipn.mx/cgpi/archivos_anexo/20060113_3097.pdf,"… tabla 8 de las ramas de alfarería, textil, madera y mezcal, por ser … De los cuales 11 correspondieron a mezcal en Santiago … negocios de mezcal en Santiago Matatlan, 9 a negocios …","JR Maldonado, JPH Girón, MLD Hernández… - sappi.ipn.mx","{'summary': 'JR Maldonado, JPH Girón, MLD Hernández… - sappi.ipn.mx', 'authors': [{'name': 'JR Maldonado', 'link': 'https://scholar.google.com/citations?user=yihh27sAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=yihh27sAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'yihh27sAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Metodología para determinar el tiempo de respuesta de las carreras de ingeniería a las necesidades operativas de la plataforma tecnológica de la industria mexicana,https://repository.eafit.edu.co/handle/10784/16822,"… , estableció una ley para controlar la producción de mezcal ya que en los siglos XVII y XVIII los españoles encabezaron la destilación de mezcal en las haciendas y en los ranchos. …","LR Vega González… - Revista Universidad …, 2010 - repository.eafit.edu.co","{'summary': 'LR Vega González… - Revista Universidad …, 2010 - repository.eafit.edu.co', 'authors': [{'name': 'LR Vega González', 'link': 'https://scholar.google.com/citations?user=7a0Gxj4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=7a0Gxj4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '7a0Gxj4AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Metodología para determinar el tiempo de respuesta de las carreras de ingeniería a las necesidades operativas de la plataforma tecnológica de la industria mexicana,https://publicaciones.eafit.edu.co/index.php/revista-universidad-eafit/article/view/729,"… , estableció una ley para controlar la producción de mezcal ya que en los siglos XVII y XVIII los españoles encabezaron la destilación de mezcal en las haciendas y en los ranchos. …","LRV González, LAR Román - Revista Universidad …, 2010 - publicaciones.eafit.edu.co","{'summary': 'LRV González, LAR Román - Revista Universidad …, 2010 - publicaciones.eafit.edu.co', 'authors': [{'name': 'LRV González', 'link': 'https://scholar.google.com/citations?user=7a0Gxj4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=7a0Gxj4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '7a0Gxj4AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Ing. Silvano Aureoles Conejo,https://www.researchgate.net/profile/Guillermo-Salas-Razo/publication/324217296_Programa_Sectorial_de_Desarrollo_Rural_y_Agroalimentario_2015-2021_Secretaria_de_Desarrollo_Rural_y_Agroalimentario_del_Gobierno_del_Estado_de_Michoacan_Mexico/links/5ac57308aca2720544cf8430/Programa-Sectorial-de-Desarrollo-Rural-y-Agroalimentario-2015-2021-Secretaria-de-Desarrollo-Rural-y-Agroalimentario-del-Gobierno-del-Estado-de-Michoacan-Mexico.pdf,… o Limitado registro de marcas y denominación de origen. o Escasa certificación de la calidad de los productos del campo. • Barreras para la comercialización de los productos. …,"LAEFH Maurín, RM Niño - researchgate.net","{'summary': 'LAEFH Maurín, RM Niño - researchgate.net'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Caminos del Paisaje Agavero: Actores en el proceso de Institucionalización del Turismo1,http://www.revgeosur.udec.cl/wp-content/uploads/2016/08/revgeosur_4_n5_gonzalez.pdf,"… destilación del mezcal para producir tequila. Ya desde tiempos de la Colonia, la geografía regional se veía propicia para el cultivo del agave2 y para la fabricación del vino mezcal. De …","LG Torreros, JLS Medina - revgeosur.udec.cl","{'summary': 'LG Torreros, JLS Medina - revgeosur.udec.cl'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"The Crisis of Multiculturalism in Latin America de David Lehmann, editor",https://revistas.flacsoandes.edu.ec/iconos/article/view/3386,… tradiciones inventadas es similar a la denominación de origen de ciertos productos emblemáticos de la identidad mexicana como la bebida alcohólica mezcal: la parte bella del tema …,"LFG Domínguez - Íconos-Revista de Ciencias Sociales, 2018 - revistas.flacsoandes.edu.ec","{'summary': 'LFG Domínguez - Íconos-Revista de Ciencias Sociales, 2018 - revistas.flacsoandes.edu.ec'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
